Filename,Predictions,Calories per 100 g
chicken wings/chicken_wings.791.jpg,cheese cake,321 cal
chicken wings/chicken_wings.853.jpg,cheese cake,321 cal
cheese cake/cheesecake.860.jpg,cheese cake,321 cal
cheese cake/cheesecake.791.jpg,cheese cake,321 cal
french fries/french_fries.869.jpg,cheese cake,321 cal
donuts/donuts.713.jpg,cheese cake,321 cal
gyoza/gyoza.766.jpg,cheese cake,321 cal
cheese cake/cheesecake.935.jpg,cheese cake,321 cal
oyster/oysters.821.jpg,cheese cake,321 cal
scallops/scallops.916.jpg,cheese cake,321 cal
chicken wings/chicken_wings.706.jpg,cheese cake,321 cal
fried rice/fried_rice.931.jpg,cheese cake,321 cal
chicken wings/chicken_wings.772.jpg,cheese cake,321 cal
fried rice/fried_rice.809.jpg,cheese cake,321 cal
gyoza/gyoza.952.jpg,cheese cake,321 cal
donuts/donuts.940.jpg,cheese cake,321 cal
gyoza/gyoza.837.jpg,cheese cake,321 cal
scallops/scallops.847.jpg,cheese cake,321 cal
waffle/waffle.855.jpg,cheese cake,321 cal
scallops/scallops.823.jpg,cheese cake,321 cal
scallops/scallops.716.jpg,cheese cake,321 cal
ice-cream/ice_cream.948.jpg,cheese cake,321 cal
ice-cream/ice_cream.785.jpg,cheese cake,321 cal
donuts/donuts.723.jpg,cheese cake,321 cal
fried rice/fried_rice.919.jpg,cheese cake,321 cal
ice-cream/ice_cream.930.jpg,cheese cake,321 cal
donuts/donuts.729.jpg,cheese cake,321 cal
donuts/donuts.709.jpg,cheese cake,321 cal
donuts/donuts.872.jpg,cheese cake,321 cal
ice-cream/ice_cream.723.jpg,cheese cake,321 cal
scallops/scallops.759.jpg,cheese cake,321 cal
fried rice/fried_rice.723.jpg,cheese cake,321 cal
chicken wings/chicken_wings.940.jpg,cheese cake,321 cal
waffle/waffle.911.jpg,cheese cake,321 cal
cheese cake/cheesecake.717.jpg,cheese cake,321 cal
gyoza/gyoza.788.jpg,cheese cake,321 cal
donuts/donuts.849.jpg,cheese cake,321 cal
cheese cake/cheesecake.870.jpg,cheese cake,321 cal
chicken wings/chicken_wings.971.jpg,cheese cake,321 cal
chicken wings/chicken_wings.867.jpg,cheese cake,321 cal
ice-cream/ice_cream.887.jpg,cheese cake,321 cal
gyoza/gyoza.961.jpg,cheese cake,321 cal
ice-cream/ice_cream.918.jpg,cheese cake,321 cal
chicken wings/chicken_wings.827.jpg,cheese cake,321 cal
ice-cream/ice_cream.860.jpg,cheese cake,321 cal
waffle/waffle.917.jpg,cheese cake,321 cal
donuts/donuts.989.jpg,cheese cake,321 cal
cheese cake/cheesecake.920.jpg,cheese cake,321 cal
donuts/donuts.823.jpg,cheese cake,321 cal
oyster/oysters.948.jpg,cheese cake,321 cal
ice-cream/ice_cream.713.jpg,cheese cake,321 cal
french fries/french_fries.826.jpg,cheese cake,321 cal
gyoza/gyoza.854.jpg,cheese cake,321 cal
gyoza/gyoza.900.jpg,cheese cake,321 cal
oyster/oysters.719.jpg,cheese cake,321 cal
ice-cream/ice_cream.777.jpg,cheese cake,321 cal
chicken wings/chicken_wings.995.jpg,cheese cake,321 cal
donuts/donuts.763.jpg,cheese cake,321 cal
cheese cake/cheesecake.846.jpg,cheese cake,321 cal
waffle/waffle.709.jpg,cheese cake,321 cal
fried rice/fried_rice.821.jpg,cheese cake,321 cal
ice-cream/ice_cream.844.jpg,cheese cake,321 cal
cheese cake/cheesecake.997.jpg,cheese cake,321 cal
ice-cream/ice_cream.947.jpg,cheese cake,321 cal
french fries/french_fries.817.jpg,cheese cake,321 cal
fried rice/fried_rice.781.jpg,cheese cake,321 cal
french fries/french_fries.910.jpg,cheese cake,321 cal
waffle/waffle.702.jpg,cheese cake,321 cal
waffle/waffle.931.jpg,cheese cake,321 cal
scallops/scallops.855.jpg,cheese cake,321 cal
fried rice/fried_rice.996.jpg,cheese cake,321 cal
french fries/french_fries.888.jpg,cheese cake,321 cal
scallops/scallops.840.jpg,cheese cake,321 cal
waffle/waffle.915.jpg,cheese cake,321 cal
scallops/scallops.996.jpg,cheese cake,321 cal
donuts/donuts.756.jpg,cheese cake,321 cal
french fries/french_fries.874.jpg,cheese cake,321 cal
donuts/donuts.809.jpg,cheese cake,321 cal
french fries/french_fries.727.jpg,cheese cake,321 cal
french fries/french_fries.894.jpg,cheese cake,321 cal
chicken wings/chicken_wings.991.jpg,cheese cake,321 cal
ice-cream/ice_cream.858.jpg,cheese cake,321 cal
scallops/scallops.960.jpg,cheese cake,321 cal
donuts/donuts.925.jpg,cheese cake,321 cal
gyoza/gyoza.908.jpg,cheese cake,321 cal
fried rice/fried_rice.936.jpg,cheese cake,321 cal
french fries/french_fries.833.jpg,cheese cake,321 cal
scallops/scallops.814.jpg,cheese cake,321 cal
waffle/waffle.906.jpg,cheese cake,321 cal
waffle/waffle.843.jpg,cheese cake,321 cal
gyoza/gyoza.977.jpg,cheese cake,321 cal
donuts/donuts.761.jpg,cheese cake,321 cal
waffle/waffle.935.jpg,cheese cake,321 cal
oyster/oysters.874.jpg,cheese cake,321 cal
fried rice/fried_rice.741.jpg,cheese cake,321 cal
fried rice/fried_rice.870.jpg,cheese cake,321 cal
gyoza/gyoza.714.jpg,cheese cake,321 cal
cheese cake/cheesecake.890.jpg,cheese cake,321 cal
cheese cake/cheesecake.987.jpg,cheese cake,321 cal
oyster/oysters.708.jpg,cheese cake,321 cal
donuts/donuts.934.jpg,cheese cake,321 cal
cheese cake/cheesecake.983.jpg,cheese cake,321 cal
chicken wings/chicken_wings.902.jpg,cheese cake,321 cal
cheese cake/cheesecake.790.jpg,cheese cake,321 cal
ice-cream/ice_cream.878.jpg,cheese cake,321 cal
fried rice/fried_rice.727.jpg,cheese cake,321 cal
oyster/oysters.884.jpg,cheese cake,321 cal
donuts/donuts.878.jpg,cheese cake,321 cal
ice-cream/ice_cream.975.jpg,cheese cake,321 cal
scallops/scallops.816.jpg,cheese cake,321 cal
gyoza/gyoza.720.jpg,cheese cake,321 cal
scallops/scallops.898.jpg,cheese cake,321 cal
oyster/oysters.703.jpg,cheese cake,321 cal
french fries/french_fries.896.jpg,cheese cake,321 cal
scallops/scallops.862.jpg,cheese cake,321 cal
ice-cream/ice_cream.716.jpg,cheese cake,321 cal
donuts/donuts.810.jpg,cheese cake,321 cal
cheese cake/cheesecake.711.jpg,cheese cake,321 cal
chicken wings/chicken_wings.885.jpg,cheese cake,321 cal
ice-cream/ice_cream.709.jpg,cheese cake,321 cal
gyoza/gyoza.732.jpg,cheese cake,321 cal
waffle/waffle.791.jpg,cheese cake,321 cal
gyoza/gyoza.724.jpg,cheese cake,321 cal
chicken wings/chicken_wings.944.jpg,cheese cake,321 cal
french fries/french_fries.879.jpg,cheese cake,321 cal
ice-cream/ice_cream.761.jpg,cheese cake,321 cal
gyoza/gyoza.857.jpg,cheese cake,321 cal
ice-cream/ice_cream.808.jpg,cheese cake,321 cal
gyoza/gyoza.911.jpg,cheese cake,321 cal
cheese cake/cheesecake.721.jpg,cheese cake,321 cal
chicken wings/chicken_wings.734.jpg,cheese cake,321 cal
gyoza/gyoza.940.jpg,cheese cake,321 cal
fried rice/fried_rice.785.jpg,cheese cake,321 cal
waffle/waffle.950.jpg,cheese cake,321 cal
donuts/donuts.772.jpg,cheese cake,321 cal
waffle/waffle.884.jpg,cheese cake,321 cal
french fries/french_fries.931.jpg,cheese cake,321 cal
waffle/waffle.808.jpg,cheese cake,321 cal
french fries/french_fries.934.jpg,cheese cake,321 cal
scallops/scallops.998.jpg,cheese cake,321 cal
cheese cake/cheesecake.907.jpg,cheese cake,321 cal
donuts/donuts.801.jpg,cheese cake,321 cal
donuts/donuts.963.jpg,cheese cake,321 cal
french fries/french_fries.747.jpg,cheese cake,321 cal
fried rice/fried_rice.866.jpg,cheese cake,321 cal
ice-cream/ice_cream.903.jpg,cheese cake,321 cal
ice-cream/ice_cream.704.jpg,cheese cake,321 cal
waffle/waffle.849.jpg,cheese cake,321 cal
gyoza/gyoza.748.jpg,cheese cake,321 cal
oyster/oysters.818.jpg,cheese cake,321 cal
donuts/donuts.864.jpg,cheese cake,321 cal
ice-cream/ice_cream.855.jpg,cheese cake,321 cal
waffle/waffle.704.jpg,cheese cake,321 cal
cheese cake/cheesecake.959.jpg,cheese cake,321 cal
cheese cake/cheesecake.745.jpg,cheese cake,321 cal
waffle/waffle.910.jpg,cheese cake,321 cal
oyster/oysters.919.jpg,cheese cake,321 cal
chicken wings/chicken_wings.789.jpg,cheese cake,321 cal
chicken wings/chicken_wings.949.jpg,cheese cake,321 cal
fried rice/fried_rice.973.jpg,cheese cake,321 cal
oyster/oysters.925.jpg,cheese cake,321 cal
gyoza/gyoza.928.jpg,cheese cake,321 cal
fried rice/fried_rice.967.jpg,cheese cake,321 cal
fried rice/fried_rice.957.jpg,cheese cake,321 cal
scallops/scallops.762.jpg,cheese cake,321 cal
cheese cake/cheesecake.909.jpg,cheese cake,321 cal
chicken wings/chicken_wings.951.jpg,cheese cake,321 cal
chicken wings/chicken_wings.897.jpg,cheese cake,321 cal
oyster/oysters.875.jpg,cheese cake,321 cal
gyoza/gyoza.850.jpg,cheese cake,321 cal
gyoza/gyoza.813.jpg,cheese cake,321 cal
french fries/french_fries.799.jpg,cheese cake,321 cal
scallops/scallops.912.jpg,cheese cake,321 cal
chicken wings/chicken_wings.843.jpg,cheese cake,321 cal
scallops/scallops.733.jpg,cheese cake,321 cal
chicken wings/chicken_wings.765.jpg,cheese cake,321 cal
scallops/scallops.947.jpg,cheese cake,321 cal
french fries/french_fries.965.jpg,cheese cake,321 cal
gyoza/gyoza.765.jpg,cheese cake,321 cal
ice-cream/ice_cream.726.jpg,cheese cake,321 cal
chicken wings/chicken_wings.987.jpg,cheese cake,321 cal
fried rice/fried_rice.884.jpg,cheese cake,321 cal
chicken wings/chicken_wings.776.jpg,cheese cake,321 cal
donuts/donuts.970.jpg,cheese cake,321 cal
ice-cream/ice_cream.833.jpg,cheese cake,321 cal
oyster/oysters.902.jpg,cheese cake,321 cal
donuts/donuts.859.jpg,cheese cake,321 cal
oyster/oysters.710.jpg,cheese cake,321 cal
oyster/oysters.932.jpg,cheese cake,321 cal
fried rice/fried_rice.775.jpg,cheese cake,321 cal
gyoza/gyoza.769.jpg,cheese cake,321 cal
gyoza/gyoza.763.jpg,cheese cake,321 cal
scallops/scallops.834.jpg,cheese cake,321 cal
scallops/scallops.932.jpg,cheese cake,321 cal
french fries/french_fries.994.jpg,cheese cake,321 cal
waffle/waffle.706.jpg,cheese cake,321 cal
oyster/oysters.970.jpg,cheese cake,321 cal
gyoza/gyoza.746.jpg,cheese cake,321 cal
scallops/scallops.701.jpg,cheese cake,321 cal
donuts/donuts.797.jpg,cheese cake,321 cal
ice-cream/ice_cream.802.jpg,cheese cake,321 cal
ice-cream/ice_cream.852.jpg,cheese cake,321 cal
scallops/scallops.988.jpg,cheese cake,321 cal
chicken wings/chicken_wings.835.jpg,cheese cake,321 cal
waffle/waffle.773.jpg,cheese cake,321 cal
gyoza/gyoza.968.jpg,cheese cake,321 cal
chicken wings/chicken_wings.784.jpg,cheese cake,321 cal
chicken wings/chicken_wings.975.jpg,cheese cake,321 cal
ice-cream/ice_cream.756.jpg,cheese cake,321 cal
fried rice/fried_rice.832.jpg,cheese cake,321 cal
fried rice/fried_rice.986.jpg,cheese cake,321 cal
waffle/waffle.748.jpg,cheese cake,321 cal
fried rice/fried_rice.854.jpg,cheese cake,321 cal
cheese cake/cheesecake.781.jpg,cheese cake,321 cal
oyster/oysters.837.jpg,cheese cake,321 cal
gyoza/gyoza.927.jpg,cheese cake,321 cal
scallops/scallops.957.jpg,cheese cake,321 cal
waffle/waffle.856.jpg,cheese cake,321 cal
chicken wings/chicken_wings.965.jpg,cheese cake,321 cal
french fries/french_fries.977.jpg,cheese cake,321 cal
fried rice/fried_rice.719.jpg,cheese cake,321 cal
waffle/waffle.937.jpg,cheese cake,321 cal
fried rice/fried_rice.757.jpg,cheese cake,321 cal
waffle/waffle.921.jpg,cheese cake,321 cal
gyoza/gyoza.841.jpg,cheese cake,321 cal
gyoza/gyoza.872.jpg,cheese cake,321 cal
scallops/scallops.845.jpg,cheese cake,321 cal
cheese cake/cheesecake.757.jpg,cheese cake,321 cal
gyoza/gyoza.719.jpg,cheese cake,321 cal
french fries/french_fries.835.jpg,cheese cake,321 cal
scallops/scallops.827.jpg,cheese cake,321 cal
waffle/waffle.919.jpg,cheese cake,321 cal
donuts/donuts.921.jpg,cheese cake,321 cal
french fries/french_fries.823.jpg,cheese cake,321 cal
donuts/donuts.960.jpg,cheese cake,321 cal
ice-cream/ice_cream.938.jpg,cheese cake,321 cal
gyoza/gyoza.718.jpg,cheese cake,321 cal
french fries/french_fries.930.jpg,cheese cake,321 cal
french fries/french_fries.837.jpg,cheese cake,321 cal
chicken wings/chicken_wings.837.jpg,cheese cake,321 cal
waffle/waffle.766.jpg,cheese cake,321 cal
french fries/french_fries.752.jpg,cheese cake,321 cal
waffle/waffle.847.jpg,cheese cake,321 cal
ice-cream/ice_cream.768.jpg,cheese cake,321 cal
chicken wings/chicken_wings.936.jpg,cheese cake,321 cal
gyoza/gyoza.806.jpg,cheese cake,321 cal
cheese cake/cheesecake.941.jpg,cheese cake,321 cal
oyster/oysters.933.jpg,cheese cake,321 cal
ice-cream/ice_cream.789.jpg,cheese cake,321 cal
ice-cream/ice_cream.786.jpg,cheese cake,321 cal
gyoza/gyoza.755.jpg,cheese cake,321 cal
chicken wings/chicken_wings.917.jpg,cheese cake,321 cal
fried rice/fried_rice.970.jpg,cheese cake,321 cal
chicken wings/chicken_wings.848.jpg,cheese cake,321 cal
french fries/french_fries.849.jpg,cheese cake,321 cal
gyoza/gyoza.741.jpg,cheese cake,321 cal
donuts/donuts.846.jpg,cheese cake,321 cal
gyoza/gyoza.957.jpg,cheese cake,321 cal
gyoza/gyoza.988.jpg,cheese cake,321 cal
waffle/waffle.759.jpg,cheese cake,321 cal
oyster/oysters.801.jpg,cheese cake,321 cal
donuts/donuts.831.jpg,cheese cake,321 cal
chicken wings/chicken_wings.934.jpg,cheese cake,321 cal
chicken wings/chicken_wings.752.jpg,cheese cake,321 cal
gyoza/gyoza.864.jpg,cheese cake,321 cal
fried rice/fried_rice.895.jpg,cheese cake,321 cal
scallops/scallops.769.jpg,cheese cake,321 cal
fried rice/fried_rice.808.jpg,cheese cake,321 cal
fried rice/fried_rice.975.jpg,cheese cake,321 cal
chicken wings/chicken_wings.922.jpg,cheese cake,321 cal
french fries/french_fries.852.jpg,cheese cake,321 cal
french fries/french_fries.720.jpg,cheese cake,321 cal
ice-cream/ice_cream.883.jpg,cheese cake,321 cal
french fries/french_fries.701.jpg,cheese cake,321 cal
ice-cream/ice_cream.812.jpg,cheese cake,321 cal
french fries/french_fries.842.jpg,cheese cake,321 cal
gyoza/gyoza.801.jpg,cheese cake,321 cal
donuts/donuts.930.jpg,cheese cake,321 cal
french fries/french_fries.725.jpg,cheese cake,321 cal
cheese cake/cheesecake.739.jpg,cheese cake,321 cal
waffle/waffle.837.jpg,cheese cake,321 cal
gyoza/gyoza.753.jpg,cheese cake,321 cal
ice-cream/ice_cream.782.jpg,cheese cake,321 cal
cheese cake/cheesecake.914.jpg,cheese cake,321 cal
scallops/scallops.889.jpg,cheese cake,321 cal
chicken wings/chicken_wings.946.jpg,cheese cake,321 cal
ice-cream/ice_cream.958.jpg,cheese cake,321 cal
waffle/waffle.956.jpg,cheese cake,321 cal
gyoza/gyoza.798.jpg,cheese cake,321 cal
waffle/waffle.763.jpg,cheese cake,321 cal
scallops/scallops.867.jpg,cheese cake,321 cal
french fries/french_fries.822.jpg,cheese cake,321 cal
gyoza/gyoza.804.jpg,cheese cake,321 cal
waffle/waffle.776.jpg,cheese cake,321 cal
ice-cream/ice_cream.900.jpg,cheese cake,321 cal
french fries/french_fries.851.jpg,cheese cake,321 cal
french fries/french_fries.970.jpg,cheese cake,321 cal
waffle/waffle.985.jpg,cheese cake,321 cal
cheese cake/cheesecake.782.jpg,cheese cake,321 cal
scallops/scallops.788.jpg,cheese cake,321 cal
waffle/waffle.857.jpg,cheese cake,321 cal
gyoza/gyoza.757.jpg,cheese cake,321 cal
donuts/donuts.941.jpg,cheese cake,321 cal
oyster/oysters.994.jpg,cheese cake,321 cal
scallops/scallops.999.jpg,cheese cake,321 cal
chicken wings/chicken_wings.954.jpg,cheese cake,321 cal
cheese cake/cheesecake.897.jpg,cheese cake,321 cal
cheese cake/cheesecake.753.jpg,cheese cake,321 cal
cheese cake/cheesecake.732.jpg,cheese cake,321 cal
donuts/donuts.996.jpg,cheese cake,321 cal
gyoza/gyoza.759.jpg,cheese cake,321 cal
french fries/french_fries.882.jpg,cheese cake,321 cal
oyster/oysters.728.jpg,cheese cake,321 cal
chicken wings/chicken_wings.893.jpg,cheese cake,321 cal
donuts/donuts.798.jpg,cheese cake,321 cal
gyoza/gyoza.834.jpg,cheese cake,321 cal
scallops/scallops.828.jpg,cheese cake,321 cal
chicken wings/chicken_wings.850.jpg,cheese cake,321 cal
cheese cake/cheesecake.943.jpg,cheese cake,321 cal
french fries/french_fries.755.jpg,cheese cake,321 cal
scallops/scallops.756.jpg,cheese cake,321 cal
scallops/scallops.915.jpg,cheese cake,321 cal
gyoza/gyoza.974.jpg,cheese cake,321 cal
waffle/waffle.944.jpg,cheese cake,321 cal
waffle/waffle.871.jpg,cheese cake,321 cal
chicken wings/chicken_wings.996.jpg,cheese cake,321 cal
fried rice/fried_rice.864.jpg,cheese cake,321 cal
french fries/french_fries.898.jpg,cheese cake,321 cal
waffle/waffle.743.jpg,cheese cake,321 cal
fried rice/fried_rice.888.jpg,cheese cake,321 cal
waffle/waffle.901.jpg,cheese cake,321 cal
chicken wings/chicken_wings.942.jpg,cheese cake,321 cal
donuts/donuts.710.jpg,cheese cake,321 cal
oyster/oysters.714.jpg,cheese cake,321 cal
cheese cake/cheesecake.999.jpg,cheese cake,321 cal
oyster/oysters.785.jpg,cheese cake,321 cal
scallops/scallops.963.jpg,cheese cake,321 cal
oyster/oysters.825.jpg,cheese cake,321 cal
scallops/scallops.977.jpg,cheese cake,321 cal
ice-cream/ice_cream.783.jpg,cheese cake,321 cal
scallops/scallops.986.jpg,cheese cake,321 cal
ice-cream/ice_cream.720.jpg,cheese cake,321 cal
oyster/oysters.748.jpg,cheese cake,321 cal
waffle/waffle.963.jpg,cheese cake,321 cal
cheese cake/cheesecake.968.jpg,cheese cake,321 cal
donuts/donuts.949.jpg,cheese cake,321 cal
cheese cake/cheesecake.923.jpg,cheese cake,321 cal
gyoza/gyoza.906.jpg,cheese cake,321 cal
french fries/french_fries.840.jpg,cheese cake,321 cal
oyster/oysters.850.jpg,cheese cake,321 cal
gyoza/gyoza.877.jpg,cheese cake,321 cal
french fries/french_fries.871.jpg,cheese cake,321 cal
fried rice/fried_rice.858.jpg,cheese cake,321 cal
oyster/oysters.959.jpg,cheese cake,321 cal
fried rice/fried_rice.703.jpg,cheese cake,321 cal
chicken wings/chicken_wings.859.jpg,cheese cake,321 cal
ice-cream/ice_cream.965.jpg,cheese cake,321 cal
cheese cake/cheesecake.880.jpg,cheese cake,321 cal
oyster/oysters.786.jpg,cheese cake,321 cal
chicken wings/chicken_wings.896.jpg,cheese cake,321 cal
oyster/oysters.896.jpg,cheese cake,321 cal
scallops/scallops.811.jpg,cheese cake,321 cal
ice-cream/ice_cream.754.jpg,cheese cake,321 cal
french fries/french_fries.762.jpg,cheese cake,321 cal
fried rice/fried_rice.729.jpg,cheese cake,321 cal
chicken wings/chicken_wings.935.jpg,cheese cake,321 cal
donuts/donuts.845.jpg,cheese cake,321 cal
waffle/waffle.869.jpg,cheese cake,321 cal
oyster/oysters.763.jpg,cheese cake,321 cal
ice-cream/ice_cream.951.jpg,cheese cake,321 cal
chicken wings/chicken_wings.916.jpg,cheese cake,321 cal
gyoza/gyoza.969.jpg,cheese cake,321 cal
waffle/waffle.799.jpg,cheese cake,321 cal
fried rice/fried_rice.993.jpg,cheese cake,321 cal
donuts/donuts.773.jpg,cheese cake,321 cal
ice-cream/ice_cream.943.jpg,cheese cake,321 cal
oyster/oysters.881.jpg,cheese cake,321 cal
french fries/french_fries.766.jpg,cheese cake,321 cal
french fries/french_fries.749.jpg,cheese cake,321 cal
ice-cream/ice_cream.865.jpg,cheese cake,321 cal
scallops/scallops.725.jpg,cheese cake,321 cal
donuts/donuts.877.jpg,cheese cake,321 cal
donuts/donuts.969.jpg,cheese cake,321 cal
gyoza/gyoza.787.jpg,cheese cake,321 cal
gyoza/gyoza.863.jpg,cheese cake,321 cal
donuts/donuts.721.jpg,cheese cake,321 cal
chicken wings/chicken_wings.715.jpg,cheese cake,321 cal
waffle/waffle.707.jpg,cheese cake,321 cal
chicken wings/chicken_wings.921.jpg,cheese cake,321 cal
donuts/donuts.973.jpg,cheese cake,321 cal
oyster/oysters.776.jpg,cheese cake,321 cal
oyster/oysters.733.jpg,cheese cake,321 cal
french fries/french_fries.863.jpg,cheese cake,321 cal
fried rice/fried_rice.745.jpg,cheese cake,321 cal
gyoza/gyoza.751.jpg,cheese cake,321 cal
donuts/donuts.796.jpg,cheese cake,321 cal
ice-cream/ice_cream.792.jpg,cheese cake,321 cal
cheese cake/cheesecake.744.jpg,cheese cake,321 cal
oyster/oysters.988.jpg,cheese cake,321 cal
cheese cake/cheesecake.873.jpg,cheese cake,321 cal
gyoza/gyoza.725.jpg,cheese cake,321 cal
ice-cream/ice_cream.982.jpg,cheese cake,321 cal
fried rice/fried_rice.861.jpg,cheese cake,321 cal
scallops/scallops.748.jpg,cheese cake,321 cal
